daily_date,share_code,year_high_gh,year_low_gh,previous_closing_price_vwap_gh,opening_price_gh,last_transaction_price_gh,closing_price_vwap_gh,price_change_gh,closing_bid_price_gh,closing_offer_price_gh,total_shares_traded,total_value_traded_gh
2025-08-18,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-18,CAL,0.8,0.35,0.55,0.55,0.55,0.55,0,0.52,0.55,250,462.5
2025-08-18,CLYD,0.08,0.03,0.08,0.08,0.08,0.08,0,0.09,0,0,0
2025-08-18,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-08-18,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,5,0.1
2025-08-18,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,1,0.38
2025-08-18,EGH,8.739999999999998,6.25,8.74,8.74,8.74,8.74,0,8.77,0,0,0
2025-08-18,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0,0,2.85,250,462.5
2025-08-18,ETI,0.9,0.31,0.85,0.85,0.85,0.85,0,0,0.85,250,462.5
2025-08-18,FML,4.1499999999999995,3.7,4.1,4.1,4.1,4.1,0,0,3.85,250,462.5
2025-08-18,GCB,10,6.37,9.47,9.47,9.47,9.47,0,9.47,0,250,462.5
2025-08-18,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,0,3.85,41,248.05
2025-08-18,GOIL,2.05,1.52,2.05,2.05,2.05,2.05,0,2.08,0,1,2.08
2025-08-18,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,39,209.82000000000002
2025-08-18,MTNGH,3.54,2.5,3.01,3.01,3.02,3.02,0,3.01,3.02,250,462.5
2025-08-18,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-18,RBGH,0.7899999999999999,0.6,0.79,0.79,0.79,0.79,0,0.79,0,0,0
2025-08-18,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-18,SIC,1.1400000000000001,0.27,1.14,1.14,1.14,1.14,0,1.04,1.14,250,462.5
2025-08-18,SOGEGH,2.06,1.5,2.06,2.06,2.06,2.06,0,1.95,2.06,71,146.26
2025-08-18,TBL,0.91,0.83,0.91,0.91,0.91,0.91,0,1,0,0,0
2025-08-18,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,0,0
2025-08-18,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2025-08-15,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-15,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2025-08-15,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0
2025-08-15,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-08-15,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-08-15,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-15,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0.1,0,0
2025-08-15,IIL,0.05,0.05,0.05,0.05,0.05,0.05,0,0,0.05,0,0
2025-08-15,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-08-15,ACCESS,14.899999999999999,5.2,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-15,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2025-08-15,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-15,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-15,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-08-15,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,114,462.5
2025-08-15,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,20,462.5
2025-08-15,CAL,0.8,0.35,0.51,0.51,0.51,0.51,0,0.5,0.51,250,462.5
2025-08-15,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0,0.11,0,0,0
2025-08-15,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-08-15,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-08-15,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,250,190
2025-08-15,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0,8.95,0,0,0
2025-08-15,EGL,2.8699999999999997,1.98,2.85,2.85,2.87,2.87,0,2.87,2.9,250,462.5
2025-08-15,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0,0.74,0.8,250,462.5
2025-08-15,FML,4.41,3.7,4.41,4.41,4.41,4.41,0,4.41,0,0,0
2025-08-15,GCB,10,6.37,9.61,9.61,9.61,9.61,0,9.62,0,250,462.5
2025-08-15,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,5.46,3.85,250,462.5
2025-08-15,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0,2.19,0,0,0
2025-08-15,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,0,0,0
2025-08-15,MTNGH,3.98,2.5,3.94,3.94,3.95,3.95,0,3.94,3.85,250,462.5
2025-08-15,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-15,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0,1.05,1.1,250,462.5
2025-08-15,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,100,462.5
2025-08-15,SIC,1.1400000000000001,0.27,1.04,1.04,1.05,1.05,0,1.05,0,250,462.5
2025-08-15,SOGEGH,2.06,1.5,2,2,2,2,0,2,0,0,0
2025-08-15,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0,1.2,0,0,0
2025-08-15,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,0,63,462.5
2025-08-15,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,5,59.6
2025-08-14,ACCESS,14.899999999999999,5.2,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-14,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2025-08-14,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-14,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-14,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-08-14,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,0,0
2025-08-14,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-14,CAL,0.8,0.35,0.51,0.51,0.51,0.51,0,0.5,0.51,250,462.5
2025-08-14,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0,0.11,0,0,0
2025-08-14,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-08-14,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-08-14,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0,0,0,0
2025-08-14,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0,8.95,0,0,0
2025-08-14,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0,2.85,2.9,250,462.5
2025-08-14,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0,0.74,0.8,250,462.5
2025-08-14,FML,4.41,3.7,4.41,4.41,4.41,4.41,0,4.41,0,0,0
2025-08-14,GCB,10,6.37,9.57,9.57,9.61,9.61,0,9.62,0,250,462.5
2025-08-14,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,5.46,3.85,0,0
2025-08-14,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0,2.18,0,0,0
2025-08-14,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2025-08-14,MTNGH,3.98,2.5,3.98,3.98,3.96,3.94,0,3.96,3.85,250,462.5
2025-08-14,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-14,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0,0,1.05,250,462.5
2025-08-14,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,28,462.5
2025-08-14,SIC,1.1400000000000001,0.27,1.04,1.04,1.04,1.04,0,1.04,1.05,250,462.5
2025-08-14,SOGEGH,2.06,1.5,2,2,2,2,0,0,2,250,462.5
2025-08-14,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0,1.2,0,250,399.6
2025-08-14,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,0,0,0,0
2025-08-14,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,0,0,0
2025-08-14,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-14,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2025-08-14,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-08-14,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,10,462.5
2025-08-14,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-08-14,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-14,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-14,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0,0.05,0,0,0
2025-08-14,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-08-13,ACCESS,14.899999999999999,5.2,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-08-13,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,2,10.12
2025-08-13,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-13,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-13,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-08-13,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,250,462.5
2025-08-13,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-13,CAL,0.8,0.35,0.52,0.52,0.52,0.51,0,0.5,0.51,250,462.5
2025-08-13,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0,0.11,0,0,0
2025-08-13,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-08-13,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-08-13,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,250,462.5
2025-08-13,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0,8.95,0,0,0
2025-08-13,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0,2.85,2.92,250,462.5
2025-08-13,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0,0.74,0.8,250,462.5
2025-08-13,FML,4.41,3.7,4.4,4.4,4.4,4.41,0,4.4,0,250,462.5
2025-08-13,GCB,10,6.37,9.54,9.54,9.57,9.57,0,9.58,0,250,462.5
2025-08-13,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,5.46,3.85,23,139.15
2025-08-13,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0,2.18,0,250,462.5
2025-08-13,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,3.85,0,0
2025-08-13,MTNGH,3.98,2.5,3.95,3.95,3.97,3.98,0,3.93,3.85,250,462.5
2025-08-13,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-13,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0,1.05,1.1,250,462.5
2025-08-13,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-08-13,SIC,1.1400000000000001,0.27,1.04,1.04,1.04,1.04,0,0.95,1.04,250,462.5
2025-08-13,SOGEGH,2.06,1.5,2,2,2,2,0,2,0,250,462.5
2025-08-13,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0,1.2,0,0,0
2025-08-13,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-08-13,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2025-08-13,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-13,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2025-08-13,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-08-13,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-13,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-08-13,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-13,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-13,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0,0.05,0,0,0
2025-08-13,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-08-12,ACCESS,14.899999999999999,5.2,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-12,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,0,0
2025-08-12,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-12,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-12,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-08-12,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,40,244.8
2025-08-12,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,50,462.5
2025-08-12,CAL,0.8,0.35,0.52,0.52,0.52,0.52,0,0.5,0.52,250,462.5
2025-08-12,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0,0.11,0,0,0
2025-08-12,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,250,135
2025-08-12,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,250,12.8
2025-08-12,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,0,0
2025-08-12,EGH,8.91,6.25,8.91,8.91,8.91,8.91,0,8.95,0,0,0
2025-08-12,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0,2.85,2.92,0,0
2025-08-12,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0,0.74,0.8,250,462.5
2025-08-12,FML,4.4,3.7,4.4,4.4,4.4,4.4,0,4.41,0,0,0
2025-08-12,GCB,10,6.37,9.54,9.54,9.54,9.54,0,9.56,0,20,191.2
2025-08-12,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,5.46,3.85,250,462.5
2025-08-12,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0,2.18,0,250,462.5
2025-08-12,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2025-08-12,MTNGH,3.9499999999999997,2.5,3.95,3.95,3.95,3.95,0,3.95,3.85,250,462.5
2025-08-12,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-12,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0,1.05,1.1,250,420
2025-08-12,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-08-12,SIC,1.1400000000000001,0.27,1.04,1.04,1.04,1.04,0,0,1.04,250,462.5
2025-08-12,SOGEGH,2.06,1.5,2,2,2,2,0,2,0,250,462.5
2025-08-12,TBL,1.1,0.83,1.1,1.1,1.1,1.1,0,1.1,0,0,0
2025-08-12,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-12,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,0,0
2025-08-12,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,2,40.98
2025-08-12,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2025-08-12,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-08-12,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,3,462.5
2025-08-12,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-08-12,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-12,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-12,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0,0.05,0,0,0
2025-08-12,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-08-11,ACCESS,14.899999999999999,5.2,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-11,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,20,101.2
2025-08-11,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-11,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-11,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-08-11,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,3.85,250,462.5
2025-08-11,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-11,CAL,0.8,0.35,0.52,0.52,0.52,0.52,0,0.51,0.52,250,462.5
2025-08-11,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0,0.11,0,0,0
2025-08-11,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-08-11,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-08-11,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,61,23.18
2025-08-11,EGH,8.91,6.25,8.81,8.81,8.91,8.91,0,8.91,0,250,462.5
2025-08-11,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0,2.85,0,60,171
2025-08-11,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0,0.74,0.8,250,462.5
2025-08-11,FML,4.4,3.7,4.4,4.4,4.4,4.4,0,4.4,0,250,462.5
2025-08-11,GCB,10,6.37,9.54,9.54,9.54,9.54,0,9.55,0,250,462.5
2025-08-11,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,5.46,3.85,250,462.5
2025-08-11,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0,2.18,0,250,462.5
2025-08-11,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,0,0,0
2025-08-11,MTNGH,3.9499999999999997,2.5,3.93,3.93,3.95,3.95,0,3.93,0,250,462.5
2025-08-11,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-11,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0,1.05,1.1,250,462.5
2025-08-11,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-08-11,SIC,1.1400000000000001,0.27,1.04,1.04,1.04,1.04,0,1,1.04,250,462.5
2025-08-11,SOGEGH,2.06,1.5,2,2,2,2,0,2.01,0,250,462.5
2025-08-11,TBL,1.1,0.83,1,1,1.1,1.1,0,1.1,0,250,462.5
2025-08-11,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,12.649999999999999,0,227,462.5
2025-08-11,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,0,3.85,72,462.5
2025-08-11,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,34,462.5
2025-08-11,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2025-08-11,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-08-11,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,220,462.5
2025-08-11,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-08-11,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-11,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-11,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0,0.05,0,0,0
2025-08-11,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-08-08,ACCESS,14.899999999999999,5.2,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-08,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,5.06,0,7,35.42
2025-08-08,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-08,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-08,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-08-08,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,0,117,462.5
2025-08-08,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,250,462.5
2025-08-08,CAL,0.8,0.35,0.53,0.53,0.52,0.52,0,0.52,0.53,250,462.5
2025-08-08,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0,0.11,0,250,97.46000000000001
2025-08-08,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-08-08,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.03,0,0,0
2025-08-08,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,0,0
2025-08-08,EGH,8.81,6.25,8.81,8.81,8.81,8.81,0,8.95,0,0,0
2025-08-08,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0,2.85,0,3,8.55
2025-08-08,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0,0.74,0.82,250,462.5
2025-08-08,FML,4.4,3.7,4.4,4.4,4.4,4.4,0,4.4,0,250,462.5
2025-08-08,GCB,10,6.37,9.54,9.54,9.54,9.54,0,9.56,0,0,0
2025-08-08,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,5.46,3.85,43,260.15000000000003
2025-08-08,GOIL,2.18,1.52,2.18,2.18,2.18,2.18,0,2.18,0,8,17.439999999999998
2025-08-08,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,5.38,0,0,0
2025-08-08,MTNGH,3.9299999999999997,2.5,3.87,3.87,3.95,3.93,0,3.95,3.85,250,462.5
2025-08-08,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-08,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0,1.05,0,0,0
2025-08-08,SCB,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-08,SIC,1.1400000000000001,0.27,1.04,1.04,1.04,1.04,0,0,1.04,250,462.5
2025-08-08,SOGEGH,2.06,1.5,2,2,2,2,0,2,0,250,462.5
2025-08-08,TBL,1,0.83,1,1,1,1,0,1.1,0,0,0
2025-08-08,TOTAL,14.899999999999999,13.12,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-08,TLW,11.92,11.92,11.92,11.92,11.92,11.92,0,11.92,0,3,35.760000000000005
2025-08-08,UNIL,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,0,3.85,237,462.5
2025-08-08,AADS,0.41000000000000003,0.41,0.41,0.41,0.41,0.41,0,0.41,0,0,0
2025-08-08,SCBPREF,0.9,0.9,0.9,0.9,0.9,0.9,0,0.9,0,0,0
2025-08-08,GLD,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,3.85,250,462.5
2025-08-08,SAMBA,0.55,0.55,0.55,0.55,0.55,0.55,0,0,0,0,0
2025-08-08,MMH,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-08,HORDS,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-08,IIL,0.05,0.04,0.04,0.04,0.04,0.04,0,0.05,0,0,0
2025-08-08,DIGICUT,0.09,0.09,0.09,0.09,0.09,0.09,0,0,0.09,0,0
2025-08-07,ACCESS,14.899999999999999,5.2,13.825,13.825,13.825,13.825,0,0,3.85,250,462.5
2025-08-07,ADB,5.06,5.06,5.06,5.06,5.06,5.06,0,0,0,0,0
2025-08-07,AGA,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-07,**ALW**,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0
2025-08-07,ASG,8.89,8.89,8.89,8.89,8.89,8.89,0,8.89,0,0,0
2025-08-07,ALLGH,6.119999999999999,6.12,6.12,6.12,6.12,6.12,0,0,0,250,462.5
2025-08-07,BOPP,14.899999999999999,13.224999999999998,13.825,13.825,13.825,13.825,0,12.649999999999999,0,0,0
2025-08-07,CAL,0.8,0.35,0.52,0.52,0.53,0.53,0,0,0.53,250,462.5
2025-08-07,CLYD,0.1,0.03,0.1,0.1,0.1,0.1,0,0.11,0,0,0
2025-08-07,CMLT,0.14,0.14,0.14,0.14,0.14,0.14,0,0.15,0,0,0
2025-08-07,CPC,0.02,0.02,0.02,0.02,0.02,0.02,0,0.02,0,0,0
2025-08-07,DASPHARMA,0.38,0.38,0.38,0.38,0.38,0.38,0,0.38,0,250,104.11999999999999
2025-08-07,EGH,8.81,6.25,8.81,8.81,8.81,8.81,0,8.94,0,2,17.88
2025-08-07,EGL,2.86,1.98,2.85,2.85,2.85,2.85,0,2.85,0,55,156.75
2025-08-07,ETI,0.9,0.31,0.8,0.8,0.8,0.8,0,0.74,0.82,250,462.5
2025-08-07,FML,4.4,3.7,4.4,4.4,4.4,4.4,0,4.4,0,250,462.5
2025-08-07,GCB,10,6.37,9.54,9.54,9.54,9.54,0,9.57,0,0,0
2025-08-07,GGBL,6.05,5.5,6.05,6.05,6.05,6.05,0,5.46,3.85,250,462.5
2025-08-07,GOIL,2.18,1.52,2.17,2.17,2.18,2.18,0,2.18,0,250,462.5
2025-08-07,MAC,5.38,5.38,5.38,5.38,5.38,5.38,0,0,0,0,0
2025-08-07,MTNGH,3.8699999999999997,2.5,3.72,3.72,3.9,3.87,0,3.81,3.85,250,462.5
2025-08-07,PBC**,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0
2025-08-07,RBGH,1.05,0.6,1.05,1.05,1.05,1.05,0,1.05,0,250,462.5
